timestamp,image_path,name,ticker,price,trend
2025-12-08T22:18:24.798417Z,screenshots\capture_20251209_031824_441.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:26.172848Z,screenshots\capture_20251209_031825_801.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:27.591544Z,screenshots\capture_20251209_031827_174.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:28.960235Z,screenshots\capture_20251209_031828_595.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:30.414638Z,screenshots\capture_20251209_031829_961.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:31.864415Z,screenshots\capture_20251209_031831_416.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:33.276522Z,screenshots\capture_20251209_031832_866.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:34.702538Z,screenshots\capture_20251209_031834_323.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:36.410775Z,screenshots\capture_20251209_031835_793.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:37.954784Z,screenshots\capture_20251209_031837_414.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:39.365816Z,screenshots\capture_20251209_031838_957.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:40.965711Z,screenshots\capture_20251209_031840_367.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:42.540832Z,screenshots\capture_20251209_031841_968.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:44.087194Z,screenshots\capture_20251209_031843_544.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:45.553442Z,screenshots\capture_20251209_031845_090.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:47.045447Z,screenshots\capture_20251209_031846_555.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:48.466693Z,screenshots\capture_20251209_031848_048.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:50.295390Z,screenshots\capture_20251209_031849_567.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:51.836665Z,screenshots\capture_20251209_031851_298.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:53.440390Z,screenshots\capture_20251209_031852_838.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:55.637274Z,screenshots\capture_20251209_031854_444.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:57.689437Z,screenshots\capture_20251209_031856_640.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:18:59.530158Z,screenshots\capture_20251209_031858_691.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:01.654188Z,screenshots\capture_20251209_031900_542.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:03.203041Z,screenshots\capture_20251209_031902_666.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:04.720551Z,screenshots\capture_20251209_031904_204.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:06.282081Z,screenshots\capture_20251209_031905_797.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:07.919587Z,screenshots\capture_20251209_031907_287.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:09.441299Z,screenshots\capture_20251209_031908_921.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:10.957693Z,screenshots\capture_20251209_031910_444.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:12.427003Z,screenshots\capture_20251209_031911_960.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:13.795698Z,screenshots\capture_20251209_031913_429.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:15.295213Z,screenshots\capture_20251209_031914_796.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:16.841967Z,screenshots\capture_20251209_031916_397.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:18.323002Z,screenshots\capture_20251209_031917_843.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:19.707878Z,screenshots\capture_20251209_031919_324.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:21.098483Z,screenshots\capture_20251209_031920_710.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:22.556031Z,screenshots\capture_20251209_031922_099.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:24.161315Z,screenshots\capture_20251209_031923_559.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:25.751808Z,screenshots\capture_20251209_031925_163.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:27.103472Z,screenshots\capture_20251209_031926_753.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:28.537097Z,screenshots\capture_20251209_031928_104.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:30.050499Z,screenshots\capture_20251209_031929_538.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:31.523608Z,screenshots\capture_20251209_031931_052.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:33.003402Z,screenshots\capture_20251209_031932_524.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:34.377903Z,screenshots\capture_20251209_031934_004.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:35.785178Z,screenshots\capture_20251209_031935_382.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:37.312322Z,screenshots\capture_20251209_031936_787.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:38.760157Z,screenshots\capture_20251209_031938_314.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:40.465305Z,screenshots\capture_20251209_031939_761.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:41.952742Z,screenshots\capture_20251209_031941_492.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:43.398027Z,screenshots\capture_20251209_031942_954.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:45.073741Z,screenshots\capture_20251209_031944_400.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:46.644032Z,screenshots\capture_20251209_031946_079.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:48.082688Z,screenshots\capture_20251209_031947_645.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:49.886027Z,screenshots\capture_20251209_031949_085.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:52.219498Z,screenshots\capture_20251209_031950_958.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:53.900682Z,screenshots\capture_20251209_031953_221.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:55.467211Z,screenshots\capture_20251209_031954_902.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:57.131406Z,screenshots\capture_20251209_031956_468.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:19:58.693550Z,screenshots\capture_20251209_031958_135.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:00.522817Z,screenshots\capture_20251209_031959_714.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:02.066174Z,screenshots\capture_20251209_032001_524.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:03.597833Z,screenshots\capture_20251209_032003_067.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:05.317219Z,screenshots\capture_20251209_032004_600.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:07.142648Z,screenshots\capture_20251209_032006_321.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:08.658467Z,screenshots\capture_20251209_032008_144.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:10.116167Z,screenshots\capture_20251209_032009_660.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:11.798911Z,screenshots\capture_20251209_032011_130.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:13.797212Z,screenshots\capture_20251209_032012_800.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:15.468862Z,screenshots\capture_20251209_032014_857.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:17.461148Z,screenshots\capture_20251209_032016_526.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:19.547844Z,screenshots\capture_20251209_032018_467.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:21.798017Z,screenshots\capture_20251209_032020_566.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:25.026767Z,screenshots\capture_20251209_032023_512.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:26.606991Z,screenshots\capture_20251209_032026_045.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:28.114204Z,screenshots\capture_20251209_032027_614.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:29.534726Z,screenshots\capture_20251209_032029_116.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:30.998976Z,screenshots\capture_20251209_032030_536.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:32.365275Z,screenshots\capture_20251209_032032_000.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:33.868984Z,screenshots\capture_20251209_032033_366.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:35.274144Z,screenshots\capture_20251209_032034_870.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:36.730185Z,screenshots\capture_20251209_032036_275.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:38.263953Z,screenshots\capture_20251209_032037_734.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:39.885123Z,screenshots\capture_20251209_032039_267.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:41.461800Z,screenshots\capture_20251209_032040_892.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:43.005282Z,screenshots\capture_20251209_032042_463.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:44.417289Z,screenshots\capture_20251209_032044_007.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:45.846668Z,screenshots\capture_20251209_032045_418.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:47.365670Z,screenshots\capture_20251209_032046_847.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:48.827422Z,screenshots\capture_20251209_032048_368.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:50.691229Z,screenshots\capture_20251209_032049_829.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:52.177502Z,screenshots\capture_20251209_032051_741.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:53.623467Z,screenshots\capture_20251209_032053_189.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:54.983048Z,screenshots\capture_20251209_032054_624.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:56.333379Z,screenshots\capture_20251209_032055_984.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:57.733317Z,screenshots\capture_20251209_032057_334.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:20:59.108997Z,screenshots\capture_20251209_032058_735.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:00.473980Z,screenshots\capture_20251209_032100_110.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:01.909850Z,screenshots\capture_20251209_032101_476.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:03.246221Z,screenshots\capture_20251209_032102_911.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:04.595262Z,screenshots\capture_20251209_032104_247.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:05.956589Z,screenshots\capture_20251209_032105_596.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:07.307227Z,screenshots\capture_20251209_032106_958.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:08.681057Z,screenshots\capture_20251209_032108_308.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:10.057129Z,screenshots\capture_20251209_032109_682.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:11.441553Z,screenshots\capture_20251209_032111_058.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:12.793940Z,screenshots\capture_20251209_032112_443.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:14.195151Z,screenshots\capture_20251209_032113_795.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:15.533763Z,screenshots\capture_20251209_032115_196.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:16.898335Z,screenshots\capture_20251209_032116_534.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:18.314190Z,screenshots\capture_20251209_032117_899.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:19.635462Z,screenshots\capture_20251209_032119_315.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:21.065175Z,screenshots\capture_20251209_032120_638.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:22.720365Z,screenshots\capture_20251209_032122_083.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:24.172900Z,screenshots\capture_20251209_032123_723.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:25.723169Z,screenshots\capture_20251209_032125_174.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:27.214018Z,screenshots\capture_20251209_032126_725.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:28.713935Z,screenshots\capture_20251209_032128_216.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:30.175769Z,screenshots\capture_20251209_032129_716.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:31.547444Z,screenshots\capture_20251209_032131_177.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:33.137627Z,screenshots\capture_20251209_032132_549.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:34.637539Z,screenshots\capture_20251209_032134_139.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:36.148843Z,screenshots\capture_20251209_032135_641.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:37.557240Z,screenshots\capture_20251209_032137_150.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:39.043845Z,screenshots\capture_20251209_032138_559.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:40.552955Z,screenshots\capture_20251209_032140_045.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:41.958150Z,screenshots\capture_20251209_032141_554.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:43.296933Z,screenshots\capture_20251209_032142_959.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:44.782551Z,screenshots\capture_20251209_032144_299.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:47.258458Z,screenshots\capture_20251209_032145_786.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:48.759143Z,screenshots\capture_20251209_032148_260.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:21:50.406869Z,screenshots\capture_20251209_032149_783.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:52.395041Z,screenshots\capture_20251209_032151_444.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:54.333281Z,screenshots\capture_20251209_032153_396.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:55.807048Z,screenshots\capture_20251209_032155_334.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:57.126329Z,screenshots\capture_20251209_032156_809.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:58.524480Z,screenshots\capture_20251209_032158_127.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:21:59.883868Z,screenshots\capture_20251209_032159_525.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:22:01.237678Z,screenshots\capture_20251209_032200_885.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:22:02.851718Z,screenshots\capture_20251209_032202_239.png,Robinhood Brave,APP,$691.01,none
2025-12-08T22:22:04.257764Z,screenshots\capture_20251209_032203_867.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:05.632758Z,screenshots\capture_20251209_032205_259.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:06.992963Z,screenshots\capture_20251209_032206_636.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:08.394532Z,screenshots\capture_20251209_032207_994.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:09.770516Z,screenshots\capture_20251209_032209_396.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:11.159625Z,screenshots\capture_20251209_032210_772.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:12.568677Z,screenshots\capture_20251209_032212_160.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:13.938064Z,screenshots\capture_20251209_032213_570.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:15.287352Z,screenshots\capture_20251209_032214_939.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:16.766201Z,screenshots\capture_20251209_032216_288.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:18.112600Z,screenshots\capture_20251209_032217_768.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:19.466942Z,screenshots\capture_20251209_032219_115.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:20.943500Z,screenshots\capture_20251209_032220_471.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:22.301559Z,screenshots\capture_20251209_032221_945.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:23.717804Z,screenshots\capture_20251209_032223_302.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:25.069549Z,screenshots\capture_20251209_032224_727.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:26.424629Z,screenshots\capture_20251209_032226_071.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:27.790819Z,screenshots\capture_20251209_032227_425.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:29.150483Z,screenshots\capture_20251209_032228_792.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:30.466675Z,screenshots\capture_20251209_032230_151.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:31.819566Z,screenshots\capture_20251209_032231_468.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:33.209406Z,screenshots\capture_20251209_032232_821.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:34.546945Z,screenshots\capture_20251209_032234_211.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:35.892599Z,screenshots\capture_20251209_032235_548.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:37.257792Z,screenshots\capture_20251209_032236_894.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:38.621929Z,screenshots\capture_20251209_032238_259.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:39.973551Z,screenshots\capture_20251209_032239_623.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:41.359176Z,screenshots\capture_20251209_032240_975.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:42.685532Z,screenshots\capture_20251209_032242_360.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:43.992371Z,screenshots\capture_20251209_032243_686.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:45.321283Z,screenshots\capture_20251209_032244_993.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:46.726694Z,screenshots\capture_20251209_032246_323.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:48.052372Z,screenshots\capture_20251209_032247_728.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:49.422043Z,screenshots\capture_20251209_032249_053.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:51.300771Z,screenshots\capture_20251209_032250_435.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:52.634206Z,screenshots\capture_20251209_032252_302.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:54.121158Z,screenshots\capture_20251209_032253_636.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:55.610749Z,screenshots\capture_20251209_032255_123.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:57.253049Z,screenshots\capture_20251209_032256_612.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:58.581693Z,screenshots\capture_20251209_032258_255.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:22:59.907557Z,screenshots\capture_20251209_032259_583.png,Robinhood Brave,APP,$691.01,down
2025-12-08T22:23:01.262798Z,screenshots\capture_20251209_032300_908.png,Robinhood Brave,APP,$691.01,down
