timestamp,image_path,name,ticker,price,trend
2025-12-09T10:33:07.797869Z,screenshots\hwnd_1574892\capture_20251209_153307_340.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:09.243055Z,screenshots\hwnd_1574892\capture_20251209_153308_800.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:10.788746Z,screenshots\hwnd_1574892\capture_20251209_153310_255.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:12.278766Z,screenshots\hwnd_1574892\capture_20251209_153311_797.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:13.771206Z,screenshots\hwnd_1574892\capture_20251209_153313_281.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:16.441023Z,screenshots\hwnd_1574892\capture_20251209_153314_816.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:18.321534Z,screenshots\hwnd_1574892\capture_20251209_153317_489.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:19.926514Z,screenshots\hwnd_1574892\capture_20251209_153319_325.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:21.449987Z,screenshots\hwnd_1574892\capture_20251209_153320_928.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:22.983061Z,screenshots\hwnd_1574892\capture_20251209_153322_455.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:24.406693Z,screenshots\hwnd_1574892\capture_20251209_153323_985.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:25.970809Z,screenshots\hwnd_1574892\capture_20251209_153325_408.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:27.479367Z,screenshots\hwnd_1574892\capture_20251209_153326_973.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:29.085646Z,screenshots\hwnd_1574892\capture_20251209_153328_482.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:30.611258Z,screenshots\hwnd_1574892\capture_20251209_153330_093.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:32.121752Z,screenshots\hwnd_1574892\capture_20251209_153331_613.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:33.607582Z,screenshots\hwnd_1574892\capture_20251209_153333_125.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:35.189051Z,screenshots\hwnd_1574892\capture_20251209_153334_615.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:36.700488Z,screenshots\hwnd_1574892\capture_20251209_153336_191.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:38.176980Z,screenshots\hwnd_1574892\capture_20251209_153337_702.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:39.781519Z,screenshots\hwnd_1574892\capture_20251209_153339_179.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:41.370463Z,screenshots\hwnd_1574892\capture_20251209_153340_786.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:42.826072Z,screenshots\hwnd_1574892\capture_20251209_153342_372.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:44.303187Z,screenshots\hwnd_1574892\capture_20251209_153343_830.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:45.763921Z,screenshots\hwnd_1574892\capture_20251209_153345_305.png,Robinhood Brave,TSLA,$436.05,down
2025-12-09T10:33:47.214977Z,screenshots\hwnd_1574892\capture_20251209_153346_766.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:48.608870Z,screenshots\hwnd_1574892\capture_20251209_153348_216.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:50.089745Z,screenshots\hwnd_1574892\capture_20251209_153349_612.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:51.744195Z,screenshots\hwnd_1574892\capture_20251209_153351_111.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:53.525361Z,screenshots\hwnd_1574892\capture_20251209_153352_748.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:55.036848Z,screenshots\hwnd_1574892\capture_20251209_153354_530.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:56.741266Z,screenshots\hwnd_1574892\capture_20251209_153356_040.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:58.377187Z,screenshots\hwnd_1574892\capture_20251209_153357_744.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:33:59.932932Z,screenshots\hwnd_1574892\capture_20251209_153359_378.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:01.437469Z,screenshots\hwnd_1574892\capture_20251209_153400_935.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:03.121696Z,screenshots\hwnd_1574892\capture_20251209_153402_438.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:04.666274Z,screenshots\hwnd_1574892\capture_20251209_153404_124.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:06.276505Z,screenshots\hwnd_1574892\capture_20251209_153405_671.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:07.810456Z,screenshots\hwnd_1574892\capture_20251209_153407_278.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:09.574301Z,screenshots\hwnd_1574892\capture_20251209_153408_814.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:11.279107Z,screenshots\hwnd_1574892\capture_20251209_153410_580.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:12.835305Z,screenshots\hwnd_1574892\capture_20251209_153412_280.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:14.399657Z,screenshots\hwnd_1574892\capture_20251209_153413_841.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:16.320774Z,screenshots\hwnd_1574892\capture_20251209_153415_404.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:18.137056Z,screenshots\hwnd_1574892\capture_20251209_153417_324.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:19.914953Z,screenshots\hwnd_1574892\capture_20251209_153419_138.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:21.664148Z,screenshots\hwnd_1574892\capture_20251209_153420_916.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:23.577786Z,screenshots\hwnd_1574892\capture_20251209_153422_671.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:25.748014Z,screenshots\hwnd_1574892\capture_20251209_153424_579.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:27.616898Z,screenshots\hwnd_1574892\capture_20251209_153426_752.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:29.434305Z,screenshots\hwnd_1574892\capture_20251209_153428_618.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:31.232769Z,screenshots\hwnd_1574892\capture_20251209_153430_441.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:33.123956Z,screenshots\hwnd_1574892\capture_20251209_153432_240.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:34.776069Z,screenshots\hwnd_1574892\capture_20251209_153434_125.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:36.344081Z,screenshots\hwnd_1574892\capture_20251209_153435_785.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:37.997467Z,screenshots\hwnd_1574892\capture_20251209_153437_347.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:39.659821Z,screenshots\hwnd_1574892\capture_20251209_153438_998.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:41.226885Z,screenshots\hwnd_1574892\capture_20251209_153440_662.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:42.869452Z,screenshots\hwnd_1574892\capture_20251209_153442_229.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:44.384125Z,screenshots\hwnd_1574892\capture_20251209_153443_871.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:46.059408Z,screenshots\hwnd_1574892\capture_20251209_153445_385.png,Robinhood Brave,TSLA,$436.03,down
2025-12-09T10:34:47.708899Z,screenshots\hwnd_1574892\capture_20251209_153447_062.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:49.265858Z,screenshots\hwnd_1574892\capture_20251209_153448_711.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:50.774998Z,screenshots\hwnd_1574892\capture_20251209_153450_270.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:52.219913Z,screenshots\hwnd_1574892\capture_20251209_153451_776.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:53.767132Z,screenshots\hwnd_1574892\capture_20251209_153453_221.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:55.116343Z,screenshots\hwnd_1574892\capture_20251209_153454_768.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:56.595811Z,screenshots\hwnd_1574892\capture_20251209_153456_121.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:58.403622Z,screenshots\hwnd_1574892\capture_20251209_153457_707.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:34:59.822382Z,screenshots\hwnd_1574892\capture_20251209_153459_405.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:01.192606Z,screenshots\hwnd_1574892\capture_20251209_153500_824.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:02.625768Z,screenshots\hwnd_1574892\capture_20251209_153502_197.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:04.096323Z,screenshots\hwnd_1574892\capture_20251209_153503_628.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:05.457121Z,screenshots\hwnd_1574892\capture_20251209_153505_101.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:06.904101Z,screenshots\hwnd_1574892\capture_20251209_153506_458.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:08.424832Z,screenshots\hwnd_1574892\capture_20251209_153507_905.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:10.005534Z,screenshots\hwnd_1574892\capture_20251209_153509_475.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:11.427510Z,screenshots\hwnd_1574892\capture_20251209_153511_009.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:12.888715Z,screenshots\hwnd_1574892\capture_20251209_153512_429.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:14.491459Z,screenshots\hwnd_1574892\capture_20251209_153513_891.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:16.260971Z,screenshots\hwnd_1574892\capture_20251209_153515_636.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:17.830507Z,screenshots\hwnd_1574892\capture_20251209_153517_266.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:19.331984Z,screenshots\hwnd_1574892\capture_20251209_153518_833.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:20.728802Z,screenshots\hwnd_1574892\capture_20251209_153520_346.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:22.144393Z,screenshots\hwnd_1574892\capture_20251209_153521_731.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:23.591334Z,screenshots\hwnd_1574892\capture_20251209_153523_145.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:25.056637Z,screenshots\hwnd_1574892\capture_20251209_153524_593.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:26.498326Z,screenshots\hwnd_1574892\capture_20251209_153526_059.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:27.989075Z,screenshots\hwnd_1574892\capture_20251209_153527_500.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:29.449994Z,screenshots\hwnd_1574892\capture_20251209_153528_990.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:30.974152Z,screenshots\hwnd_1574892\capture_20251209_153530_451.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:32.461544Z,screenshots\hwnd_1574892\capture_20251209_153531_975.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:33.833191Z,screenshots\hwnd_1574892\capture_20251209_153533_464.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:35.192366Z,screenshots\hwnd_1574892\capture_20251209_153534_835.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:35:36.664409Z,screenshots\hwnd_1574892\capture_20251209_153536_194.png,Robinhood Brave,TSLA,$436.09,down
2025-12-09T10:39:23.571436Z,screenshots\hwnd_1574892\capture_20251209_153922_677.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:25.286329Z,screenshots\hwnd_1574892\capture_20251209_153924_573.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:27.114851Z,screenshots\hwnd_1574892\capture_20251209_153926_289.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:28.823612Z,screenshots\hwnd_1574892\capture_20251209_153928_117.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:30.381536Z,screenshots\hwnd_1574892\capture_20251209_153929_825.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:31.977584Z,screenshots\hwnd_1574892\capture_20251209_153931_384.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:33.546275Z,screenshots\hwnd_1574892\capture_20251209_153932_980.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:35.154146Z,screenshots\hwnd_1574892\capture_20251209_153934_548.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:36.784330Z,screenshots\hwnd_1574892\capture_20251209_153936_183.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:38.391408Z,screenshots\hwnd_1574892\capture_20251209_153937_789.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:40.040484Z,screenshots\hwnd_1574892\capture_20251209_153939_396.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:41.451054Z,screenshots\hwnd_1574892\capture_20251209_153941_042.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:43.034877Z,screenshots\hwnd_1574892\capture_20251209_153942_453.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:44.541806Z,screenshots\hwnd_1574892\capture_20251209_153944_037.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:46.135350Z,screenshots\hwnd_1574892\capture_20251209_153945_545.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:47.950532Z,screenshots\hwnd_1574892\capture_20251209_153947_144.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:49.753300Z,screenshots\hwnd_1574892\capture_20251209_153948_956.png,Robinhood Brave,TSLA,$435.78,down
2025-12-09T10:39:51.515758Z,screenshots\hwnd_1574892\capture_20251209_153950_755.png,Robinhood Brave,TSLA,$435.13,down
2025-12-09T10:39:53.235603Z,screenshots\hwnd_1574892\capture_20251209_153952_517.png,Robinhood Brave,TSLA,$435.13,down
2025-12-09T10:39:55.124745Z,screenshots\hwnd_1574892\capture_20251209_153954_241.png,Robinhood Brave,TSLA,$435.13,down
2025-12-09T10:39:56.749010Z,screenshots\hwnd_1574892\capture_20251209_153956_127.png,Robinhood Brave,TSLA,$435.13,down
2025-12-09T10:39:58.253204Z,screenshots\hwnd_1574892\capture_20251209_153957_751.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:39:59.611012Z,screenshots\hwnd_1574892\capture_20251209_153959_256.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:00.789839Z,screenshots\hwnd_1574892\capture_20251209_154000_614.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:02.041823Z,screenshots\hwnd_1574892\capture_20251209_154001_793.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:03.247059Z,screenshots\hwnd_1574892\capture_20251209_154003_045.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:04.599142Z,screenshots\hwnd_1574892\capture_20251209_154004_248.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:05.856695Z,screenshots\hwnd_1574892\capture_20251209_154005_602.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:07.035153Z,screenshots\hwnd_1574892\capture_20251209_154006_858.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:08.338126Z,screenshots\hwnd_1574892\capture_20251209_154008_037.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:09.754246Z,screenshots\hwnd_1574892\capture_20251209_154009_387.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:10.983736Z,screenshots\hwnd_1574892\capture_20251209_154010_763.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:12.382267Z,screenshots\hwnd_1574892\capture_20251209_154011_986.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:13.666053Z,screenshots\hwnd_1574892\capture_20251209_154013_390.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:14.918329Z,screenshots\hwnd_1574892\capture_20251209_154014_672.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:17.230886Z,screenshots\hwnd_1574892\capture_20251209_154016_041.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:18.553166Z,screenshots\hwnd_1574892\capture_20251209_154018_233.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:20.096682Z,screenshots\hwnd_1574892\capture_20251209_154019_577.png,Robinhood Brave,TSLA,$435.13,none
2025-12-09T10:40:21.381037Z,screenshots\hwnd_1574892\capture_20251209_154021_099.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:22.513930Z,screenshots\hwnd_1574892\capture_20251209_154022_383.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:23.734600Z,screenshots\hwnd_1574892\capture_20251209_154023_520.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:24.868837Z,screenshots\hwnd_1574892\capture_20251209_154024_738.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:25.965071Z,screenshots\hwnd_1574892\capture_20251209_154025_870.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:27.080447Z,screenshots\hwnd_1574892\capture_20251209_154026_967.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:28.196849Z,screenshots\hwnd_1574892\capture_20251209_154028_082.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:29.355662Z,screenshots\hwnd_1574892\capture_20251209_154029_202.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:30.456573Z,screenshots\hwnd_1574892\capture_20251209_154030_357.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:31.572105Z,screenshots\hwnd_1574892\capture_20251209_154031_458.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:32.730384Z,screenshots\hwnd_1574892\capture_20251209_154032_574.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:33.857920Z,screenshots\hwnd_1574892\capture_20251209_154033_736.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:34.977117Z,screenshots\hwnd_1574892\capture_20251209_154034_864.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:36.103995Z,screenshots\hwnd_1574892\capture_20251209_154035_979.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:37.292033Z,screenshots\hwnd_1574892\capture_20251209_154037_108.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:38.415107Z,screenshots\hwnd_1574892\capture_20251209_154038_294.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:39.608357Z,screenshots\hwnd_1574892\capture_20251209_154039_417.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:40.774590Z,screenshots\hwnd_1574892\capture_20251209_154040_612.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:41.940428Z,screenshots\hwnd_1574892\capture_20251209_154041_781.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:43.053383Z,screenshots\hwnd_1574892\capture_20251209_154042_943.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:44.177693Z,screenshots\hwnd_1574892\capture_20251209_154044_054.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:45.294393Z,screenshots\hwnd_1574892\capture_20251209_154045_180.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:46.451622Z,screenshots\hwnd_1574892\capture_20251209_154046_298.png,Robinhood Brave,TSLA,$435.35,down
2025-12-09T10:40:47.668374Z,screenshots\hwnd_1574892\capture_20251209_154047_461.png,Robinhood Brave,TSLA,$435.35,none
2025-12-09T10:40:48.845532Z,screenshots\hwnd_1574892\capture_20251209_154048_670.png,Robinhood Brave,TSLA,$435.35,none
2025-12-09T10:40:50.524857Z,screenshots\hwnd_1574892\capture_20251209_154050_010.png,Robinhood Brave,TSLA,$435.35,none
2025-12-09T10:40:51.902196Z,screenshots\hwnd_1574892\capture_20251209_154051_529.png,Robinhood Brave,TSLA,$435.35,none
2025-12-09T10:40:53.117223Z,screenshots\hwnd_1574892\capture_20251209_154052_904.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:40:54.316987Z,screenshots\hwnd_1574892\capture_20251209_154054_121.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:40:55.544956Z,screenshots\hwnd_1574892\capture_20251209_154055_318.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:40:57.013434Z,screenshots\hwnd_1574892\capture_20251209_154056_547.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:40:58.886570Z,screenshots\hwnd_1574892\capture_20251209_154058_025.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:00.454794Z,screenshots\hwnd_1574892\capture_20251209_154059_902.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:01.897176Z,screenshots\hwnd_1574892\capture_20251209_154101_458.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:03.296742Z,screenshots\hwnd_1574892\capture_20251209_154102_899.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:04.526341Z,screenshots\hwnd_1574892\capture_20251209_154104_325.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:05.739727Z,screenshots\hwnd_1574892\capture_20251209_154105_528.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:07.048214Z,screenshots\hwnd_1574892\capture_20251209_154106_742.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:08.450332Z,screenshots\hwnd_1574892\capture_20251209_154108_051.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:09.647063Z,screenshots\hwnd_1574892\capture_20251209_154109_452.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:11.125709Z,screenshots\hwnd_1574892\capture_20251209_154110_649.png,Robinhood Brave,TSLA,$435.93,down
2025-12-09T10:41:12.311548Z,screenshots\hwnd_1574892\capture_20251209_154112_127.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:13.778284Z,screenshots\hwnd_1574892\capture_20251209_154113_321.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:17.620136Z,screenshots\hwnd_1574892\capture_20251209_154115_487.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:19.018823Z,screenshots\hwnd_1574892\capture_20251209_154118_627.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:20.242159Z,screenshots\hwnd_1574892\capture_20251209_154120_021.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:21.453023Z,screenshots\hwnd_1574892\capture_20251209_154121_243.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:22.924197Z,screenshots\hwnd_1574892\capture_20251209_154122_455.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:24.374971Z,screenshots\hwnd_1574892\capture_20251209_154123_926.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:25.535446Z,screenshots\hwnd_1574892\capture_20251209_154125_377.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:26.688166Z,screenshots\hwnd_1574892\capture_20251209_154126_537.png,Robinhood Brave,TSLA,$435.93,none
2025-12-09T10:41:27.906641Z,screenshots\hwnd_1574892\capture_20251209_154127_690.png,Robinhood Brave,TSLA,$435.93,none
